Wavelength,Udid_Dal00000.asd,Udid_Dal00001.asd,Udid_Dal00002.asd,Udid_Dal00003.asd,Udid_Dal00004.asd,Udid_Dal00005.asd,Udid_Dal00006.asd,Udid_Dal00007.asd,Udid_Dal00008.asd,Udid_Dal00009.asd
1914,0.21061262,0.209399943,0.209941685,0.20972132,0.210143499,0.210428977,0.210327779,0.210958686,0.21022514,0.210020805
1915,0.208747871,0.207463739,0.208050653,0.207972111,0.208164982,0.208462303,0.20831753,0.208915451,0.208344132,0.208045593
1916,0.207148754,0.205866255,0.206416412,0.206495311,0.206226197,0.206551295,0.206522914,0.206995917,0.206476005,0.206319658
1917,0.205628482,0.204468182,0.205008813,0.204828367,0.204623572,0.204870114,0.204856341,0.205318698,0.204689644,0.204967006
1918,0.203980048,0.202925419,0.203343072,0.203199421,0.203234019,0.203592474,0.203314902,0.2037066,0.203066043,0.20356894
1919,0.202427501,0.201750861,0.201626714,0.201750751,0.201802578,0.202231331,0.202072232,0.201896969,0.20162743,0.202046317
1920,0.200965688,0.200645452,0.20012097,0.200467047,0.200561786,0.200761297,0.200889479,0.200462227,0.200371611,0.200609876
1921,0.199732682,0.199305902,0.198715165,0.199141776,0.199213817,0.199614232,0.199646137,0.199295539,0.199161658,0.199352587
1922,0.19846434,0.198194788,0.19765143,0.197991302,0.197920793,0.198381702,0.198519788,0.198007975,0.197898151,0.19809004
1923,0.19732257,0.197263367,0.196843899,0.197082325,0.197165763,0.197042565,0.197269781,0.19708109,0.19691574,0.197087142
1924,0.196277344,0.196183259,0.196039609,0.196080408,0.196419252,0.196108574,0.196201841,0.19628674,0.196043507,0.196250418
1925,0.195197207,0.195055582,0.195221701,0.195262975,0.195561821,0.195054116,0.195586585,0.195387435,0.195158299,0.195410116
1926,0.194414003,0.19431622,0.194419733,0.194440874,0.194757734,0.194199271,0.194830102,0.194667575,0.194481269,0.194623271
1927,0.193923836,0.193818551,0.193527019,0.193765512,0.194008059,0.193479895,0.194064317,0.194049369,0.19396839,0.193899419
1928,0.193381305,0.193390969,0.192727006,0.192961327,0.193109489,0.193081852,0.193469206,0.193745817,0.193522417,0.193152819
1929,0.192776529,0.192853331,0.192361305,0.192228519,0.19223688,0.192541487,0.193004374,0.19330982,0.193144348,0.192520883
1930,0.192448687,0.192568337,0.192204014,0.191695444,0.191691664,0.192245421,0.192331619,0.192749859,0.192850202,0.191960784
1931,0.191906098,0.192005808,0.192018844,0.191457712,0.191245641,0.192152343,0.191746423,0.192470036,0.19249909,0.191490736
1932,0.19145698,0.191251285,0.191962024,0.191389446,0.190993941,0.191910165,0.191290739,0.192096854,0.19224032,0.191189298
1933,0.191265579,0.19123355,0.191835956,0.191364863,0.191141408,0.191735259,0.191046247,0.191957546,0.191974044,0.191059385
1934,0.191028076,0.191407994,0.191539908,0.191317101,0.19133794,0.191709525,0.190973388,0.192108321,0.191740894,0.191129301
1935,0.191117008,0.191515764,0.191489035,0.191205091,0.191539861,0.191589222,0.191195351,0.191975684,0.191598171,0.191164887
1936,0.191431368,0.191908886,0.191590483,0.19116477,0.191650178,0.191460104,0.191534211,0.191906107,0.191446184,0.191244377
1937,0.191490002,0.192080763,0.191600489,0.191338854,0.191589473,0.191548189,0.191685503,0.191966618,0.191596266,0.191357382
1938,0.191708673,0.192320065,0.191718509,0.191538182,0.191568934,0.191655594,0.191915533,0.192040386,0.191764879,0.191409189
1939,0.192090132,0.192567446,0.19189682,0.191758628,0.191757289,0.191773769,0.192154135,0.192210823,0.191928962,0.191626083
1940,0.192501464,0.192953675,0.19212395,0.192071712,0.192033006,0.191882637,0.192320365,0.192549251,0.19206106,0.191949144
1941,0.192832131,0.193065416,0.192371837,0.192484195,0.192561763,0.192235151,0.192682083,0.192947244,0.19245972,0.192387048
1942,0.193632144,0.193196165,0.192729874,0.192657935,0.193044258,0.192693924,0.193258053,0.193350248,0.192926612,0.192932671
1943,0.194164106,0.193321387,0.193072106,0.19293259,0.193464773,0.193069401,0.193461797,0.193736178,0.193221382,0.193541392
1944,0.19428376,0.19346493,0.193398163,0.193416135,0.193756078,0.193536248,0.193720752,0.193943775,0.193422666,0.193748624
1945,0.194520695,0.193878035,0.193818111,0.193726925,0.193813177,0.193904599,0.194104186,0.19433164,0.193782856,0.193722962
1946,0.194577626,0.194546507,0.194271691,0.194229957,0.194274442,0.19420469,0.194303982,0.194708513,0.193931857,0.194081585
1947,0.195034056,0.195078333,0.194672077,0.194902236,0.195101572,0.194881076,0.194752684,0.195030221,0.194283578,0.194452331
1948,0.195764124,0.195648762,0.195271218,0.195564567,0.195824941,0.195754547,0.195591614,0.195800852,0.195000988,0.195129924
1949,0.196476071,0.196486338,0.195968647,0.196402242,0.196556029,0.196572224,0.196397293,0.196600514,0.19539594,0.196337561
1950,0.197184982,0.197176137,0.196581663,0.197082747,0.197222375,0.197270928,0.197036538,0.197335469,0.196077694,0.197150047
1951,0.198119813,0.197876149,0.197155852,0.197788319,0.19780614,0.197949961,0.197640118,0.198157132,0.196906509,0.197811641
1952,0.198631938,0.198455588,0.197928697,0.198342959,0.198256479,0.198473804,0.198287471,0.198867776,0.19786332,0.198382502
1953,0.198982109,0.198849396,0.198628894,0.198704733,0.198869863,0.198927782,0.198811283,0.199278502,0.198638956,0.19898514
1954,0.199492075,0.199309294,0.199295141,0.199100379,0.199517766,0.199543974,0.199380012,0.199749746,0.199574129,0.199517993
1955,0.199928802,0.199787489,0.200112814,0.199751564,0.200271643,0.200412268,0.200267502,0.200240813,0.200530376,0.200356177
1956,0.200601554,0.200442485,0.200903782,0.200199653,0.201074516,0.201273222,0.201138323,0.20088133,0.201293252,0.201127438
1957,0.201538657,0.201388512,0.201777974,0.200870656,0.201713359,0.202100696,0.201921541,0.201612845,0.201939585,0.201850529
1958,0.202298263,0.202114366,0.202448442,0.201812468,0.202331216,0.202996782,0.202771405,0.202433309,0.202873963,0.202623836
1959,0.202851661,0.202808952,0.202997663,0.202578055,0.203032856,0.203800744,0.203425029,0.2032722,0.203365147,0.203208019
1960,0.203480904,0.203539031,0.20358185,0.203398902,0.203668942,0.204381988,0.204044816,0.203799422,0.203525969,0.203798799
1961,0.204129304,0.204326154,0.204164095,0.204197485,0.204230824,0.204959812,0.204674445,0.204518276,0.204148412,0.20450335
1962,0.204700344,0.205289252,0.20463104,0.20503295,0.204733093,0.205380901,0.205186973,0.205546506,0.205106464,0.205417631
1963,0.205281293,0.206020557,0.205243873,0.205728895,0.205404985,0.205904558,0.205774542,0.206199711,0.205725803,0.205988878
1964,0.205957863,0.20667249,0.205931133,0.206348419,0.206179714,0.206380184,0.206375264,0.206623901,0.206374781,0.206425813
1965,0.206567696,0.207348976,0.206677912,0.206994004,0.206591691,0.207009715,0.207103383,0.207244134,0.207178045,0.206977708
1966,0.207044326,0.207871577,0.207408429,0.207399128,0.207272102,0.207660765,0.207723538,0.20774383,0.20760013,0.207284935
1967,0.207550489,0.208199286,0.208109583,0.207831469,0.208043202,0.208410027,0.208319397,0.207894414,0.207931811,0.207601146
1968,0.207931342,0.208698004,0.208724967,0.208318743,0.208361491,0.209039929,0.208958109,0.208281821,0.20832145,0.208375384
1969,0.208635725,0.209297172,0.209106524,0.208786696,0.208879204,0.209500233,0.209590573,0.209026995,0.208909311,0.209229178
1970,0.209431799,0.20989153,0.209682517,0.209406195,0.209665286,0.210089199,0.210092111,0.209780657,0.209846038,0.210084105
1971,0.210161771,0.210898302,0.210280698,0.210069704,0.210447627,0.210779169,0.210625315,0.210536199,0.210551039,0.210907628
1972,0.211157173,0.21172956,0.21083707,0.21078583,0.211260418,0.21133371,0.211244496,0.211259032,0.211292334,0.211458798
1973,0.21178284,0.212373101,0.211551181,0.211654638,0.212012186,0.212096572,0.211658282,0.21197155,0.212161056,0.211832513
1974,0.212441921,0.213113179,0.212230337,0.212361322,0.212693032,0.212778004,0.212176036,0.212498779,0.212806606,0.212335695
1975,0.212985376,0.213745015,0.212818386,0.213114174,0.213104755,0.213312915,0.212840996,0.212591375,0.213125597,0.212718928
1976,0.213634725,0.214345429,0.213490607,0.213706627,0.213635462,0.213881511,0.213501818,0.213055759,0.213623405,0.213296893
1977,0.214264833,0.214962056,0.21420439,0.214145332,0.214119517,0.214540544,0.214079027,0.21366552,0.21407437,0.214042718
1978,0.214967486,0.215734652,0.215072473,0.214484797,0.214904747,0.215064946,0.21482818,0.214175395,0.214595399,0.214821469
1979,0.215768771,0.216340787,0.215867494,0.214789571,0.215645307,0.215648507,0.215659385,0.214741965,0.215416566,0.21547473
1980,0.216337392,0.216919272,0.216322793,0.215314268,0.21616847,0.216367235,0.216390099,0.215715856,0.216293873,0.216112321
1981,0.216674377,0.217529383,0.216866256,0.216239344,0.216743767,0.216899868,0.217217335,0.216525076,0.217401924,0.216610548
1982,0.21728474,0.218237155,0.217504408,0.217064825,0.217308536,0.21774014,0.217802154,0.217338429,0.218293544,0.217287651
1983,0.218031316,0.218924829,0.218332226,0.217692072,0.217833917,0.218648564,0.218358926,0.218286266,0.218831334,0.218164435
1984,0.218697585,0.21963422,0.21936028,0.218639896,0.218510846,0.219262799,0.219118249,0.219236919,0.219327749,0.218948356
1985,0.219450101,0.220267585,0.22012012,0.219474615,0.219281838,0.219988976,0.219819414,0.219985956,0.219897835,0.219780155
1986,0.220574767,0.220776997,0.220838089,0.219960957,0.220301832,0.220818089,0.220546552,0.220483003,0.220395363,0.220764967
1987,0.221366505,0.221413865,0.221555041,0.220770714,0.221115105,0.221613702,0.221267049,0.221216696,0.22095238,0.221571164
1988,0.221797694,0.222166965,0.222073071,0.222001443,0.221840836,0.222419138,0.221897906,0.221877521,0.22156584,0.222321664
1989,0.222527531,0.222802001,0.222675381,0.222855856,0.222701989,0.223159365,0.222639902,0.222636131,0.222251726,0.22304898
1990,0.223462831,0.223425061,0.223422076,0.223561491,0.22369015,0.223915799,0.223458865,0.223619852,0.22296082,0.223793423
1991,0.22410331,0.224100564,0.224073015,0.224288755,0.224358242,0.224640958,0.224228832,0.224570109,0.223658465,0.224293944
1992,0.224630264,0.224749861,0.224501662,0.225009956,0.225007735,0.225314697,0.225043395,0.2252979,0.224453464,0.224733946
1993,0.225467365,0.225271128,0.224904488,0.225631707,0.225913805,0.225788279,0.225729593,0.225988334,0.225187387,0.225168281
1994,0.226174446,0.226040731,0.225409244,0.226231285,0.226656629,0.226431033,0.226163547,0.226444064,0.225710693,0.225592998
1995,0.226692757,0.22687674,0.226072471,0.226906301,0.227241864,0.227029919,0.22650811,0.226919546,0.2262771,0.226211236
1996,0.227429076,0.227406291,0.226896723,0.227437621,0.22776371,0.227571774,0.226848129,0.227387477,0.227150673,0.22703977
1997,0.228074771,0.227848624,0.227616056,0.227926889,0.228030159,0.228300708,0.227275941,0.227872276,0.227922148,0.228013034
1998,0.228609571,0.228374668,0.228163544,0.228390508,0.228394647,0.22883442,0.227696724,0.228393111,0.228479753,0.228641913
1999,0.229039528,0.22880451,0.228523141,0.228808703,0.228508587,0.229429743,0.228111121,0.229006436,0.228985154,0.228965977
2000,0.22947385,0.229340676,0.228976781,0.229161659,0.228875763,0.229859248,0.228694972,0.22956731,0.229479694,0.22963237
2001,0.229763551,0.230048883,0.229307511,0.229393868,0.229567636,0.229861161,0.229399058,0.230137868,0.229766962,0.230362176
2002,0.230180914,0.230624537,0.229775576,0.229744101,0.23000291,0.230255202,0.229998183,0.230635194,0.230035957,0.230884193
2003,0.230664392,0.231198492,0.230402972,0.230046838,0.230244275,0.230875892,0.230856401,0.231179752,0.230273342,0.231590231
2004,0.230924976,0.231539351,0.230934221,0.230573556,0.23062615,0.231239035,0.231218006,0.231504073,0.230584813,0.232199905
2005,0.231507529,0.232140381,0.231408942,0.231063364,0.231226852,0.231897768,0.231405355,0.231890595,0.230951065,0.232173828
2006,0.232173443,0.232673543,0.231617468,0.231536177,0.231872429,0.232502689,0.231674208,0.232350434,0.231195135,0.23208168
2007,0.232514802,0.232911428,0.2318206,0.232099405,0.232676895,0.232771571,0.231837872,0.232367736,0.23160211,0.232434571
2008,0.232835195,0.233260322,0.232417099,0.232356942,0.233288557,0.233118275,0.232293491,0.232699989,0.232196291,0.233011438
2009,0.23292269,0.233333502,0.232857123,0.232578621,0.233555825,0.233196607,0.232812254,0.233058261,0.232781295,0.233465676
2010,0.232938278,0.233268787,0.233280706,0.233050731,0.233658678,0.233314362,0.233451958,0.233105072,0.233340427,0.233796184
2011,0.233164277,0.233458711,0.233604341,0.233232345,0.233855714,0.233495276,0.233713539,0.233294133,0.233747855,0.233941778
2012,0.233549251,0.23397859,0.233794074,0.23309605,0.234027151,0.233652597,0.233622214,0.233674415,0.234314238,0.233624953
2013,0.233836914,0.234127426,0.23396694,0.233256234,0.234169859,0.233841873,0.233748067,0.233832238,0.234491899,0.233559517
2014,0.234412439,0.234235281,0.234100323,0.233513789,0.234361965,0.234195696,0.233800167,0.233838822,0.234284847,0.233629196
2015,0.234488613,0.234253664,0.234137103,0.233521641,0.234379198,0.234338503,0.233744993,0.233920746,0.234100174,0.233506177
2016,0.234195887,0.234124311,0.234146345,0.23352294,0.234308051,0.234529041,0.233676496,0.233969176,0.233740234,0.233243309
2017,0.234097507,0.233727715,0.234054852,0.233574412,0.23410868,0.234447054,0.23386584,0.234145351,0.233436737,0.233117976
2018,0.233920934,0.233516777,0.233839473,0.233317114,0.233829678,0.233820467,0.233745291,0.234120781,0.232992599,0.232997727
2019,0.233495755,0.233421264,0.233620306,0.23308382,0.233648614,0.233401874,0.233349419,0.233936043,0.232532213,0.232725957
2020,0.233266628,0.233180449,0.23340212,0.232831826,0.23314174,0.232921822,0.233071813,0.233766193,0.232535178,0.232467346
2021,0.233097529,0.232897101,0.233054569,0.232619991,0.232726986,0.232233949,0.232800306,0.233450617,0.232490277,0.232349302
2022,0.232681645,0.232638295,0.232618489,0.23239803,0.232427387,0.232128153,0.232386941,0.233189816,0.232397536,0.2322837
2023,0.232148723,0.232302583,0.232372277,0.232233132,0.231970361,0.232178038,0.232041925,0.232753286,0.232324888,0.232254788
2024,0.231790392,0.232058736,0.231771429,0.231922991,0.231876733,0.23193829,0.231677732,0.232260232,0.231746143,0.232302934
2025,0.231407103,0.231757633,0.231115091,0.231360097,0.231626169,0.23187015,0.231215063,0.231694545,0.230903855,0.231859511
2026,0.230878555,0.231360619,0.230559116,0.230953788,0.231208095,0.231706473,0.230712622,0.231158336,0.230389528,0.23140556
2027,0.230203637,0.230912968,0.229788137,0.230477787,0.230598411,0.231520351,0.230175536,0.230643404,0.229952344,0.230584052
2028,0.229600987,0.230385427,0.229305376,0.229985643,0.230125099,0.231070983,0.229567691,0.230213298,0.229554694,0.230000749
2029,0.228898242,0.229730275,0.229317729,0.229688694,0.229581572,0.230638884,0.228614503,0.229914604,0.229716118,0.229492797
2030,0.228250453,0.229205187,0.228835663,0.22924975,0.229037577,0.22999308,0.228098515,0.229351583,0.229200411,0.2290487
2031,0.227492747,0.228721247,0.228263445,0.228796449,0.228636843,0.229057413,0.227970784,0.22872086,0.228333463,0.228832181
2032,0.227217584,0.2281534,0.22752394,0.227976438,0.227960286,0.227962546,0.227436754,0.227886017,0.227182195,0.228105028
2033,0.226875012,0.227573117,0.226582224,0.227105191,0.227244479,0.227106504,0.226668906,0.227178997,0.226243733,0.227374651
2034,0.22626239,0.226455958,0.225784571,0.226317443,0.226435146,0.226124918,0.226281763,0.226512187,0.22526031,0.226416036
2035,0.225357139,0.225836917,0.225187909,0.225598429,0.225573804,0.225293402,0.225472179,0.225914119,0.224623439,0.22533268
2036,0.224397035,0.22546711,0.224562241,0.224947923,0.224928131,0.224855516,0.224712435,0.225253243,0.224406901,0.224193257
2037,0.223759873,0.224829492,0.223973798,0.224439001,0.224205805,0.224217705,0.224371288,0.22446151,0.22358169,0.223357728
2038,0.222987688,0.22440716,0.223322759,0.223789627,0.223441068,0.223461136,0.223941559,0.223694531,0.222578645,0.222740469
2039,0.222240367,0.223721248,0.222579586,0.222962917,0.222538872,0.222732311,0.223160207,0.222951325,0.221840666,0.222044562
2040,0.221842698,0.222549885,0.221829316,0.221849274,0.221391747,0.221915169,0.221852386,0.222322104,0.221030478,0.22157602
2041,0.221133513,0.2216023,0.220996371,0.22086839,0.22051,0.221086371,0.220955554,0.221597011,0.220249066,0.220876785
2042,0.220028758,0.22071017,0.219901435,0.219744547,0.219611656,0.220248115,0.220088723,0.220998395,0.219777421,0.219999419
2043,0.219189252,0.219875174,0.219016839,0.218873092,0.218762001,0.219479923,0.21911996,0.220082303,0.219113978,0.219166682
2044,0.218402886,0.219096692,0.218167941,0.218098165,0.218000701,0.218727402,0.218132116,0.218974992,0.218244623,0.218280717
2045,0.21778268,0.218239165,0.217350828,0.217427807,0.217500039,0.217951717,0.217554226,0.217753606,0.217507484,0.217303849
2046,0.217004912,0.217165562,0.216637704,0.216928323,0.216878808,0.217221545,0.216589423,0.21674433,0.216972665,0.216414197
2047,0.216339594,0.216223227,0.216048368,0.216136131,0.216239385,0.216501927,0.215697453,0.215674879,0.216357849,0.21583346
2048,0.215991038,0.215558265,0.215320672,0.215250323,0.215684159,0.215387268,0.215102374,0.214807593,0.215579681,0.215175928
2049,0.215192405,0.214841184,0.214559154,0.214416551,0.214798673,0.214244023,0.214408982,0.214238703,0.214833816,0.214433463
2050,0.214230759,0.214194852,0.213741252,0.21353127,0.213622853,0.213412795,0.213767075,0.213573656,0.213942627,0.213819094
2051,0.213475083,0.213696697,0.212879609,0.212935673,0.212644384,0.212408172,0.212965446,0.21273382,0.212896298,0.213035618
2052,0.212571385,0.212810693,0.212082724,0.212425346,0.211762171,0.211597936,0.212123045,0.212071124,0.212083798,0.212414383
2053,0.211715949,0.211841419,0.21145897,0.211901619,0.210967663,0.211232007,0.211378194,0.211621752,0.211450949,0.211976918
2054,0.210961637,0.211166002,0.210875789,0.21136465,0.210516859,0.210743174,0.210739048,0.21104368,0.210869341,0.211302858
2055,0.210308459,0.210706377,0.21042577,0.210795505,0.210596374,0.210166707,0.210115953,0.210450773,0.210455938,0.210505243
2056,0.209858523,0.210315739,0.209904836,0.210206863,0.210295318,0.209778872,0.209620434,0.20989755,0.210056115,0.209836389
2057,0.209582275,0.210146952,0.209353306,0.209616246,0.210111617,0.209736,0.209394829,0.209275462,0.209811917,0.208900239
2058,0.209267026,0.209843849,0.208916556,0.209100202,0.209847608,0.20938341,0.208973967,0.208750916,0.209300185,0.208348567
2059,0.209245065,0.20964612,0.208485305,0.208566284,0.209454227,0.208897521,0.208449887,0.208436993,0.208726405,0.20804872
2060,0.209020497,0.209360378,0.208284142,0.208175211,0.208918897,0.208483153,0.208087332,0.207758469,0.208050598,0.207954498
2061,0.208533463,0.208777529,0.207926532,0.207813414,0.208542812,0.208207141,0.207572115,0.20705874,0.207183289,0.207811736
2062,0.207953084,0.208298558,0.207519156,0.207375275,0.208119155,0.207845216,0.207270137,0.206781798,0.207024733,0.207581423
2063,0.207537271,0.207720295,0.207092954,0.207002757,0.207752327,0.207604954,0.207227205,0.206571983,0.207084034,0.207242784
2064,0.207309051,0.20727878,0.206776231,0.206777618,0.207465089,0.207643102,0.206976969,0.206378895,0.206790573,0.206824073
2065,0.207248754,0.207154227,0.206772237,0.206703348,0.207349341,0.207511519,0.206903232,0.206383237,0.206466676,0.206467171
2066,0.207166642,0.207073514,0.20686731,0.206535672,0.207423294,0.20715987,0.206613853,0.206357019,0.206108084,0.20635606
2067,0.206902268,0.206954344,0.206791568,0.206429164,0.207293821,0.206994843,0.206392345,0.206273401,0.205932585,0.206345162
2068,0.206404497,0.206973124,0.206609329,0.206486419,0.207163511,0.206900624,0.206099129,0.206109775,0.205823308,0.206667225
2069,0.206253827,0.20682783,0.20655964,0.206390856,0.206894519,0.206800953,0.20600469,0.205904586,0.20570965,0.206631059
2070,0.206163641,0.206516431,0.206628519,0.206220674,0.206371828,0.206850011,0.206103302,0.20559942,0.205771045,0.20655173
2071,0.206120539,0.20633856,0.206529924,0.206059092,0.206147917,0.206808633,0.206049079,0.205527754,0.20570245,0.206393258
2072,0.20640993,0.206167662,0.206470009,0.205754157,0.206034729,0.206680269,0.205975659,0.205461667,0.205276866,0.205881319
2073,0.206472077,0.206120799,0.206339916,0.205562433,0.205871777,0.206548172,0.205841888,0.205474845,0.205197246,0.205715546
2074,0.206543508,0.206069471,0.206134863,0.205392362,0.205946006,0.2064594,0.205600735,0.205834121,0.20530166,0.205711795
2075,0.206179041,0.206331052,0.205649329,0.205343902,0.205700407,0.206158783,0.205306519,0.205913305,0.205646409,0.20577391
2076,0.205985646,0.206514794,0.205149387,0.205288197,0.20523711,0.205992374,0.205309955,0.20563611,0.205764906,0.205762821
2077,0.205854202,0.206322474,0.204804546,0.205077345,0.204742971,0.206106131,0.205507599,0.205462937,0.205895878,0.205683408
2078,0.205690983,0.206368454,0.204679522,0.204855052,0.204469391,0.206084257,0.205855987,0.205481241,0.20589702,0.205589788
2079,0.205784409,0.206188107,0.20431614,0.204788327,0.204591972,0.205909875,0.206245018,0.205264662,0.205637492,0.205520316
2080,0.205605022,0.205945506,0.204290956,0.204679116,0.204936263,0.205493357,0.206367744,0.204940261,0.205489395,0.205495009
2081,0.205453549,0.205964119,0.204600834,0.204850627,0.20541044,0.205264853,0.206518876,0.20494051,0.205429971,0.20562642
2082,0.205162867,0.205854248,0.204641059,0.205065191,0.205605206,0.204846704,0.206334952,0.204770474,0.205149114,0.205875685
2083,0.204643139,0.205614861,0.204717193,0.2049076,0.205597197,0.2043993,0.206050016,0.204396355,0.205024263,0.206100042
2084,0.204423243,0.20557262,0.204798733,0.204805029,0.205480713,0.204384449,0.205925367,0.204328006,0.204997506,0.206009378
2085,0.204341562,0.205739981,0.204959169,0.20460172,0.204954405,0.20477216,0.205792106,0.204567896,0.205074957,0.205676817
2086,0.204228829,0.205689665,0.204873358,0.204505408,0.204817152,0.204753813,0.205600506,0.204564019,0.204957374,0.205532834
2087,0.204315189,0.205679892,0.204645569,0.204415869,0.204789578,0.204925289,0.205574742,0.204630459,0.204969691,0.205119136
2088,0.204321724,0.205611467,0.204561467,0.20431689,0.20467507,0.205011742,0.205418767,0.204673005,0.204798782,0.204895401
2089,0.204268879,0.205356984,0.204311377,0.204357287,0.204703316,0.204671883,0.205016553,0.204547277,0.204181248,0.205107045
2090,0.204307795,0.205167772,0.204175986,0.204230624,0.204642531,0.204473082,0.204843889,0.204505461,0.203995257,0.205047504
2091,0.204454871,0.205061739,0.204142692,0.203879554,0.204383425,0.204403915,0.204871381,0.204555892,0.20408237,0.204756825
2092,0.204452903,0.204817264,0.204262526,0.20360248,0.204372642,0.204472587,0.204654135,0.204507258,0.204002139,0.204535078
2093,0.20429826,0.204408083,0.204289859,0.203780883,0.204328975,0.204240771,0.204249665,0.204311397,0.204020061,0.204549586
2094,0.204254856,0.204321508,0.204325113,0.203987116,0.204531752,0.204388891,0.204117414,0.204370309,0.204087985,0.204515451
2095,0.204340805,0.204207667,0.204223492,0.204177211,0.204880583,0.204707718,0.204135234,0.204356171,0.20403911,0.2045417
2096,0.20420908,0.203834999,0.203936767,0.204394138,0.20463808,0.204739741,0.204230004,0.203910857,0.203953061,0.204612382
2097,0.204311908,0.203670336,0.20369587,0.20433386,0.204485747,0.204719356,0.204614013,0.203868735,0.203790101,0.204620469
2098,0.204358396,0.203640758,0.203507325,0.203979316,0.204445243,0.204445351,0.204663579,0.203924536,0.20341307,0.204346215
2099,0.204257695,0.203710521,0.20326427,0.203827058,0.204225096,0.204158424,0.204449184,0.203870681,0.203183122,0.204156872
2100,0.203954167,0.20406226,0.203030365,0.203750603,0.203750845,0.203575714,0.203605414,0.203895525,0.20279013,0.20390701
2101,0.203844363,0.204052156,0.202992178,0.203647043,0.203733924,0.203365777,0.203440296,0.203996127,0.20276764,0.203787597
2102,0.203790068,0.203923659,0.202930608,0.203549165,0.203830628,0.203309553,0.203345638,0.204092748,0.203091168,0.203660861
2103,0.203597446,0.203854095,0.202920372,0.203435372,0.203866432,0.203241571,0.203429037,0.204008544,0.203240475,0.203669462
2104,0.203214065,0.203567296,0.203253959,0.203352552,0.204260442,0.203256917,0.204083607,0.203872904,0.203448043,0.203904633
2105,0.203163654,0.203445383,0.203372802,0.203269541,0.204350054,0.203329385,0.204311728,0.203803019,0.203593473,0.203986677
2106,0.203096566,0.203523731,0.203320743,0.2030525,0.204167685,0.203455063,0.204392702,0.203576409,0.203683354,0.204021509
2107,0.203258651,0.203618921,0.203292167,0.203088897,0.204044389,0.20362615,0.204407488,0.203511468,0.20373278,0.204004018
2108,0.203773912,0.203679792,0.203160614,0.203371173,0.203758007,0.203981075,0.204352593,0.203563225,0.203802256,0.203827526
2109,0.204414743,0.203759753,0.203212402,0.203314215,0.203761082,0.204160402,0.204165556,0.203699274,0.203812097,0.203939098
2110,0.204864869,0.203951677,0.203430054,0.203589785,0.203717314,0.204543769,0.203645603,0.203999351,0.203831712,0.203801341
2111,0.204995247,0.204125159,0.203740546,0.203861537,0.203902967,0.204413092,0.203456595,0.204163935,0.203950273,0.204074996
2112,0.2051416,0.204369741,0.204432444,0.20396758,0.204360535,0.204186943,0.203570288,0.204577243,0.2039872,0.204419097
2113,0.20529535,0.204297897,0.20494533,0.204224678,0.204613292,0.204349353,0.203363082,0.205001304,0.204111939,0.204506578
2114,0.205275821,0.204478848,0.204803279,0.204296378,0.204654655,0.204379527,0.203733275,0.205044733,0.204167726,0.20458843
2115,0.205277059,0.204746207,0.204647533,0.204342116,0.204707911,0.204468247,0.204168828,0.205237931,0.20402601,0.204276179
2116,0.205124954,0.204882743,0.204596622,0.204439762,0.204870648,0.204631661,0.204354295,0.205395979,0.204039997,0.204195693
2117,0.204627762,0.205022612,0.204208103,0.204386809,0.205042314,0.20501331,0.204447667,0.205535052,0.204085661,0.203926196
2118,0.20457098,0.205133268,0.204233865,0.204582032,0.205107016,0.205142842,0.204628953,0.205503411,0.204269773,0.204085294
2119,0.204598815,0.205130113,0.204679029,0.205177104,0.205163235,0.205217778,0.204823537,0.205365859,0.20457072,0.204703036
2120,0.204694513,0.20515499,0.204855479,0.20533558,0.205356386,0.205237379,0.204832337,0.205297015,0.204827618,0.204931549
2121,0.205140149,0.205085983,0.2050108,0.205233235,0.205632161,0.205166242,0.204613865,0.204954371,0.205229068,0.205149836
2122,0.205354617,0.20519084,0.205180458,0.20541373,0.205662885,0.20503336,0.204594509,0.204967432,0.205437942,0.205264725
2123,0.205510338,0.205423326,0.205162358,0.205545653,0.205631884,0.204498029,0.204285869,0.205261189,0.205559407,0.205113092
2124,0.205685189,0.205550011,0.205478651,0.20555971,0.205762013,0.204537848,0.204444331,0.205581658,0.205737229,0.205130882
2125,0.205807614,0.205826654,0.206050486,0.205724993,0.205871611,0.2049034,0.204991731,0.206181193,0.205901392,0.20519728
2126,0.206020967,0.205807925,0.206577228,0.205840084,0.20564142,0.205142132,0.205779431,0.206530234,0.205960713,0.20535463
2127,0.206197621,0.20562941,0.20702929,0.205800499,0.20585967,0.205480462,0.206239527,0.206651138,0.206088357,0.205518991
2128,0.206094258,0.20594294,0.207247933,0.205777685,0.20604174,0.205934747,0.206509237,0.206609358,0.20590517,0.205763539
2129,0.206018756,0.206157023,0.206967747,0.205867732,0.20602012,0.206061096,0.206272304,0.206443195,0.205808667,0.206267736
2130,0.205920853,0.206393945,0.206625206,0.206221402,0.205956888,0.20612277,0.206048863,0.206442876,0.20594332,0.206759139
2131,0.205907858,0.206757761,0.206471943,0.205972801,0.205651844,0.205970725,0.206092214,0.206400271,0.206008827,0.207080155
2132,0.205918747,0.2067012,0.20614256,0.205568874,0.205660598,0.205979878,0.206048677,0.20636744,0.206086484,0.207109664
2133,0.20621367,0.206870674,0.205911165,0.205881123,0.205803998,0.206251807,0.20608529,0.206388627,0.205988598,0.206885709
