Wavelength,Bel-fruit00000.asd,Bel-fruit00001.asd,Bel-fruit00002.asd,Bel-fruit00003.asd,Bel-fruit00004.asd,Bel-fruit00005.asd,Bel-fruit00006.asd,Bel-fruit00007.asd,Bel-fruit00008.asd,Bel-fruit00009.asd
2126,0.340569165,0.341194805,0.340206601,0.340643284,0.341156599,0.340036853,0.340874256,0.33984685,0.340393754,0.341296952
2127,0.341003034,0.341327359,0.341321078,0.341296581,0.341864298,0.340650677,0.341847565,0.340173934,0.340912602,0.342169723
2128,0.341418757,0.341785982,0.342278915,0.341993825,0.342434538,0.341085331,0.342417924,0.340515974,0.341255431,0.342651839
2129,0.342367233,0.342265278,0.343029619,0.342711523,0.342708724,0.341527595,0.34256428,0.341073224,0.341991088,0.343185317
2130,0.342915776,0.342895607,0.343530346,0.342597918,0.342869901,0.341725053,0.342278883,0.341118264,0.3426492,0.343683116
2131,0.34275882,0.342890046,0.343840848,0.342047551,0.342943341,0.341193832,0.341766216,0.341234212,0.342732012,0.343906247
2132,0.342627978,0.342721781,0.344118925,0.342172916,0.343042799,0.34128482,0.341574826,0.342131599,0.342621628,0.344350183
2133,0.342604181,0.343461568,0.344589184,0.342272899,0.34318121,0.341706928,0.342291068,0.342982798,0.342666937,0.344333159
2134,0.342636081,0.343597149,0.345088969,0.342826286,0.343318097,0.342029237,0.343398381,0.343948757,0.343329718,0.344323579
2135,0.343081208,0.343892672,0.345232659,0.343458058,0.343427022,0.342826266,0.344123682,0.344668838,0.343771858,0.344496077
2136,0.344209,0.344373423,0.344827471,0.344543669,0.343005388,0.34446356,0.345230238,0.345484458,0.34443993,0.344400118
2137,0.344627255,0.344860201,0.345120794,0.345113591,0.343307025,0.345213895,0.345615943,0.345977188,0.344914941,0.344793015
2138,0.344863312,0.345383975,0.345449518,0.345648987,0.344300578,0.345935192,0.345148735,0.345930848,0.345157058,0.345867663
2139,0.345394808,0.345789915,0.345939134,0.346081026,0.344771758,0.346427558,0.345348402,0.346257492,0.345541367,0.346363665
2140,0.345632696,0.346216456,0.347241457,0.346183612,0.345317964,0.346348401,0.345625851,0.346774768,0.346201038,0.347124695
2141,0.345974311,0.346584678,0.347597371,0.34648771,0.345800353,0.346324825,0.345887332,0.346984653,0.346567016,0.347400918
2142,0.346686881,0.346724257,0.347481822,0.34704566,0.345856251,0.346047627,0.346503801,0.347189419,0.346661917,0.346872167
2143,0.347306589,0.346871551,0.347532225,0.347286114,0.346094024,0.346113466,0.346934741,0.347402119,0.346922968,0.346753736
2144,0.347883768,0.347082017,0.347064217,0.347333712,0.346459858,0.346269808,0.347238042,0.347486793,0.347168582,0.346688755
2145,0.348361112,0.347274337,0.346849423,0.347475345,0.347071512,0.346519068,0.347394702,0.347358983,0.347272893,0.346325639
2146,0.348561629,0.347265024,0.347855271,0.347270363,0.34724535,0.346394473,0.347731878,0.347606428,0.3476268,0.34656006
2147,0.348896977,0.347359398,0.348263393,0.347330431,0.347682009,0.346383486,0.3478138,0.347791888,0.348086556,0.346930304
2148,0.348641615,0.347626058,0.348378998,0.347736759,0.347953966,0.346624559,0.347530114,0.347794561,0.347839871,0.347523811
2149,0.347949669,0.347691031,0.348884625,0.347557279,0.348042564,0.346481467,0.34728498,0.347959209,0.347776115,0.348244051
2150,0.347726112,0.348325707,0.348772763,0.347898838,0.34793926,0.34681817,0.347444489,0.348136777,0.347700807,0.34848468
2151,0.347807507,0.348644085,0.348919054,0.347871961,0.347618914,0.347405878,0.347810046,0.348119836,0.347724985,0.34908379
2152,0.348298409,0.348988963,0.349273021,0.347436542,0.347783209,0.347386115,0.348587062,0.348253677,0.348480758,0.349486007
2153,0.348716795,0.349894097,0.349634778,0.347989568,0.347991167,0.347544133,0.349398718,0.348631803,0.348977625,0.349849493
2154,0.348883645,0.350266076,0.350064872,0.348406206,0.348344681,0.347746965,0.3499713,0.348992898,0.349492205,0.350191946
2155,0.348979724,0.350467009,0.350336334,0.348965136,0.349134882,0.347934835,0.350522814,0.349599812,0.350331135,0.350539807
2156,0.349231421,0.350555496,0.35057027,0.349551582,0.349715934,0.348283496,0.350793791,0.349936498,0.350483113,0.350670372
2157,0.349121813,0.350032458,0.351105088,0.350493996,0.350527497,0.348853792,0.350913199,0.350138659,0.350245048,0.350784277
2158,0.349429853,0.35017225,0.351350517,0.35082771,0.350636459,0.34917706,0.350854549,0.3502392,0.350167856,0.35062642
2159,0.350115122,0.350637429,0.351248069,0.351000923,0.350124119,0.349406744,0.349950052,0.349926919,0.349303371,0.349945776
2160,0.350645963,0.350939111,0.351377491,0.351024019,0.349950757,0.349823935,0.349914537,0.349904681,0.349418029,0.350076716
2161,0.351423308,0.35164741,0.351800967,0.350468503,0.349190941,0.350349051,0.350490182,0.350197851,0.350143476,0.350496132
2162,0.351884139,0.352086976,0.351907208,0.350382706,0.349305352,0.350721133,0.350679721,0.35040676,0.350695556,0.350715978
2163,0.352310366,0.352634576,0.351890877,0.350400781,0.349952477,0.351292264,0.351078799,0.350550083,0.351892791,0.351569612
2164,0.352630826,0.35229321,0.351610278,0.350386531,0.351090388,0.351624276,0.351610691,0.350998285,0.352747743,0.351659395
2165,0.352473765,0.351658502,0.351776646,0.350836294,0.352135658,0.351237779,0.351714978,0.351228901,0.352282494,0.35130737
2166,0.352439033,0.351294189,0.350786979,0.351610528,0.352322662,0.350808193,0.351132714,0.350909946,0.351857934,0.3513601
2167,0.351869353,0.350802738,0.350281486,0.352391996,0.35205974,0.350535481,0.350985128,0.351290974,0.351209898,0.351103139
2168,0.351319203,0.350843681,0.35097673,0.352926704,0.351935879,0.350294434,0.351249145,0.351201109,0.350188449,0.351166476
2169,0.351298434,0.351636565,0.351402307,0.353321882,0.352038212,0.35067898,0.351270854,0.350864719,0.350457414,0.351498347
2170,0.350880883,0.352246513,0.351855036,0.352742457,0.351562641,0.350963013,0.351481933,0.350830012,0.351082065,0.351526663
2171,0.351225808,0.352100953,0.351885431,0.351868601,0.350952799,0.350642644,0.351404195,0.35057166,0.350833614,0.351674537
2172,0.352000153,0.351963843,0.351306588,0.351354716,0.351123722,0.35086427,0.351203022,0.35094607,0.35112217,0.352037828
2173,0.352232605,0.352172663,0.351420221,0.351196005,0.351135296,0.35101159,0.351363423,0.351362951,0.351237299,0.352090848
2174,0.352158552,0.352339731,0.35159488,0.351202307,0.351109793,0.351001628,0.351570168,0.352320643,0.350740387,0.35159171
2175,0.352385003,0.35250559,0.351829629,0.351446965,0.35132841,0.351191749,0.351711332,0.352960285,0.350896943,0.352037046
2176,0.35247317,0.35316483,0.35278286,0.352503577,0.351894469,0.35168091,0.352439583,0.353588614,0.351720071,0.352975395
2177,0.3526893,0.353249551,0.353164889,0.353007954,0.351879418,0.35184767,0.35243618,0.353925134,0.352091413,0.353484395
2178,0.353488434,0.353047589,0.352856197,0.35312227,0.351486156,0.351998938,0.351591006,0.354240279,0.352510044,0.354478243
2179,0.353460938,0.352765939,0.352882073,0.353185941,0.35154649,0.352056858,0.351636055,0.354289002,0.352859009,0.354974225
2180,0.352587311,0.351866874,0.353161509,0.352948628,0.351598268,0.351772817,0.3518648,0.354022768,0.352952434,0.354807987
2181,0.352578739,0.351826166,0.353126701,0.352907691,0.351763251,0.351832932,0.35205197,0.353818739,0.353206182,0.35487777
2182,0.35252748,0.351927172,0.352848196,0.353020898,0.352617896,0.351967805,0.352896759,0.353312885,0.353612882,0.355109813
2183,0.352578187,0.352036749,0.352912168,0.353301151,0.352795038,0.352231736,0.353174758,0.353130306,0.353926979,0.355303887
2184,0.353244166,0.352684482,0.353130121,0.353772428,0.352467846,0.352632958,0.353089181,0.35293647,0.354419222,0.355326384
2185,0.353961418,0.353609521,0.353060141,0.354373804,0.352309268,0.353454198,0.352768268,0.352865713,0.354521986,0.355335119
2186,0.353746477,0.353313122,0.353124862,0.354749856,0.352083343,0.353836574,0.352599687,0.353801142,0.354125306,0.3560057
2187,0.35406825,0.353888104,0.353138954,0.354657318,0.352126525,0.35385689,0.353497152,0.354569525,0.353786251,0.35651925
2188,0.354587928,0.354400847,0.35335991,0.354642233,0.353021146,0.353880482,0.354775857,0.355527002,0.353536937,0.356477967
2189,0.354844622,0.353949157,0.354248041,0.354952449,0.354106082,0.353669291,0.355505374,0.356182014,0.353643789,0.357086802
2190,0.355408672,0.354171296,0.354481925,0.354890644,0.355015339,0.353890016,0.355804149,0.355328146,0.354175062,0.356880648
2191,0.355784703,0.354200497,0.355042494,0.354816112,0.355661822,0.354372045,0.355906803,0.354926755,0.354783456,0.356244154
2192,0.356395301,0.354433594,0.355848182,0.355786294,0.356506874,0.354989407,0.355720284,0.355448023,0.355847613,0.356739292
2193,0.357354632,0.355351074,0.355887127,0.356036739,0.357022561,0.355707386,0.35541144,0.355862671,0.356204839,0.356760077
2194,0.357469195,0.356323696,0.356764589,0.35604159,0.357311716,0.35617837,0.355604117,0.356125578,0.356316259,0.356774937
2195,0.357182702,0.357134917,0.358017107,0.356596475,0.357478422,0.356619249,0.355693876,0.355968932,0.357104851,0.356810593
2196,0.357079683,0.357495658,0.35839808,0.356420571,0.357526385,0.356944171,0.355651703,0.356148959,0.357427876,0.356678406
2197,0.356186265,0.357405161,0.357824531,0.355110701,0.356962881,0.357125625,0.355258946,0.355616615,0.357485167,0.35607036
2198,0.356213252,0.357572719,0.358075576,0.354872253,0.356889143,0.357126115,0.355596952,0.355748015,0.357565641,0.356007354
2199,0.357068978,0.357491943,0.358287033,0.354691646,0.357162477,0.35680413,0.356312905,0.357032483,0.357345218,0.356070024
2200,0.357352556,0.357262174,0.358444145,0.354911833,0.357393131,0.356989166,0.356562619,0.357451784,0.357341139,0.356356994
2201,0.357632676,0.356654387,0.359296471,0.356028751,0.357456458,0.357176649,0.356911475,0.356890813,0.356990646,0.356826651
2202,0.357893976,0.35681022,0.359475257,0.356496294,0.357554791,0.357415669,0.357342422,0.357067113,0.356916229,0.357372483
2203,0.357881106,0.357261303,0.359103024,0.356907812,0.357763923,0.358325873,0.357633767,0.35773591,0.357585129,0.358495819
2204,0.358225952,0.357670817,0.358771763,0.35736695,0.357897634,0.358339408,0.358084546,0.358129028,0.357939678,0.359124432
2205,0.359424773,0.358933852,0.358044001,0.357677271,0.35840981,0.357724616,0.359170169,0.359332102,0.358257823,0.359725679
2206,0.359474831,0.35960136,0.357760714,0.357921313,0.35860089,0.357533944,0.359333694,0.359244461,0.358602582,0.359838524
2207,0.359191214,0.359779338,0.357565763,0.358378332,0.358639698,0.357000037,0.358873108,0.358201508,0.359177263,0.359475469
2208,0.358189309,0.359945865,0.357206066,0.358359841,0.358313693,0.35689742,0.358451114,0.357041907,0.35872427,0.358985263
2209,0.356832879,0.360180493,0.357877742,0.357976356,0.358554622,0.357604739,0.357780286,0.356112057,0.358743132,0.358288167
2210,0.355238812,0.359824018,0.358162267,0.357219035,0.358038543,0.35729676,0.356805345,0.35493535,0.358532013,0.358149277
2211,0.354676039,0.359294945,0.357371765,0.356594401,0.357062882,0.356478945,0.356895602,0.35510976,0.358282449,0.358201382
2212,0.354750042,0.358458122,0.357188456,0.35665346,0.356994521,0.356113093,0.356306197,0.355524553,0.358213071,0.357852201
2213,0.355114174,0.357431854,0.357324805,0.356658106,0.356960669,0.355404317,0.355743735,0.354634149,0.35758446,0.356965096
2214,0.356134898,0.356693846,0.356366964,0.356556063,0.356537008,0.354865686,0.356255796,0.354940027,0.357191395,0.356407625
2215,0.356209012,0.356291741,0.356164082,0.356338464,0.357281021,0.354549458,0.355706418,0.355357876,0.356136185,0.356111473
2216,0.356472374,0.356074785,0.35643358,0.355694186,0.357885949,0.353478951,0.35523648,0.354439575,0.355118177,0.355850812
2217,0.356537558,0.355814529,0.355518943,0.355069815,0.357560107,0.352635867,0.355214339,0.354301003,0.355350493,0.355962621
2218,0.355589491,0.355920057,0.354969372,0.354334638,0.357179655,0.35188308,0.354366005,0.354137323,0.355253066,0.355726429
2219,0.355002059,0.356334974,0.354612978,0.353942182,0.356556776,0.350876264,0.353603361,0.353373292,0.355245556,0.355431488
2220,0.354377663,0.355837208,0.354117692,0.353212783,0.356070378,0.351374295,0.35365019,0.353774374,0.355450993,0.355178994
2221,0.35425397,0.355561611,0.353991845,0.352930309,0.355211475,0.351566691,0.353580671,0.353944782,0.355375032,0.354657857
2222,0.35469796,0.35560972,0.354337592,0.353103571,0.353746945,0.351620559,0.35346244,0.354441409,0.354581411,0.353914195
2223,0.354418413,0.355276136,0.354255452,0.353587917,0.353299945,0.351713027,0.353486089,0.354411873,0.354413778,0.353614652
2224,0.354255459,0.354865842,0.354435801,0.354669118,0.353130101,0.352330424,0.353986634,0.354131855,0.354946651,0.353180515
2225,0.354247046,0.354175317,0.354005667,0.354908172,0.352698126,0.352531531,0.353835442,0.353758356,0.354665603,0.3529655
2226,0.353629347,0.352764412,0.352944214,0.355061488,0.352715829,0.352687209,0.353250734,0.352961327,0.353870562,0.353897187
2227,0.353440336,0.35195557,0.352176324,0.354839914,0.352897832,0.352588265,0.352778084,0.352662774,0.353371728,0.353661626
2228,0.354026457,0.350934431,0.350918938,0.354042329,0.353304157,0.352249282,0.35223179,0.352856742,0.352568567,0.352167217
2229,0.353918892,0.350249858,0.350210796,0.353291847,0.352929974,0.3519534,0.351558795,0.352723365,0.352120074,0.35169284
2230,0.353414859,0.350351809,0.34990216,0.352452509,0.35275737,0.351219544,0.350597281,0.352956705,0.352021474,0.351302526
2231,0.353081621,0.350398897,0.349621835,0.351493737,0.352076084,0.350980614,0.349982688,0.352297561,0.351607763,0.350701654
2232,0.353045305,0.350674355,0.349498608,0.350103634,0.350220939,0.351323114,0.349309932,0.350787216,0.351276881,0.350622154
2233,0.351907434,0.350224067,0.349860467,0.348707521,0.348668291,0.350994657,0.349047252,0.34965439,0.35067445,0.350568086
2234,0.350983482,0.350424925,0.349722885,0.348324413,0.348023004,0.350770491,0.348875977,0.348211506,0.34957136,0.349131104
2235,0.350067056,0.350588688,0.349295879,0.348191776,0.347763021,0.350008322,0.348657159,0.347477413,0.349953296,0.347936183
2236,0.348580781,0.350243361,0.349214619,0.348386243,0.348135501,0.349311998,0.348877689,0.347945933,0.34947714,0.347608736
2237,0.347392936,0.350547682,0.348649133,0.34941391,0.34791302,0.348653375,0.347832336,0.347654412,0.348649272,0.346470737
2238,0.346359005,0.350913707,0.34768088,0.349493973,0.347288419,0.347704703,0.346939825,0.347779949,0.348863662,0.345626754
2239,0.345731834,0.350627295,0.347308501,0.348989363,0.346982749,0.347728316,0.346890729,0.347962647,0.348321552,0.345819729
2240,0.345500418,0.349525011,0.346393789,0.348535679,0.34607815,0.347384587,0.34610296,0.347515802,0.347606932,0.345372687
2241,0.345049271,0.348671088,0.345169937,0.34667549,0.345428612,0.346592521,0.346183203,0.34709071,0.346690879,0.345512386
2242,0.344429523,0.346953695,0.345005212,0.344879838,0.345321627,0.345622454,0.346339582,0.346056239,0.345301785,0.345810463
2243,0.343817979,0.344614649,0.344646357,0.343469585,0.343974922,0.343890558,0.345377767,0.345026122,0.343043579,0.345164065
2244,0.343079104,0.343917748,0.344673034,0.342160411,0.342303589,0.342482986,0.343681465,0.344729264,0.340903318,0.344370515
2245,0.342326629,0.34298514,0.344544994,0.341760351,0.341645697,0.341622795,0.342214428,0.34446546,0.34096669,0.344108551
2246,0.341547115,0.34194213,0.343523883,0.34155115,0.340761948,0.340818984,0.340507762,0.343965706,0.340258768,0.343662624
2247,0.340519039,0.341884839,0.343277938,0.34213387,0.340465351,0.340465578,0.33908159,0.343976244,0.33966384,0.342566516
2248,0.33966505,0.341057068,0.342684643,0.34227193,0.341063739,0.33978873,0.339345126,0.343522623,0.340288945,0.341617763
2249,0.339169038,0.339048626,0.341422375,0.341182816,0.34021449,0.33805677,0.339073778,0.341945081,0.338847284,0.339397641
2250,0.338418047,0.337703847,0.340051884,0.340418833,0.339243494,0.337164374,0.338732567,0.34088505,0.338037668,0.33782013
2251,0.337496333,0.336164092,0.338075918,0.338927992,0.337513751,0.33633398,0.338944214,0.340103669,0.337163791,0.336150735
2252,0.337297517,0.33531921,0.337012789,0.338196602,0.336489968,0.335756892,0.338791216,0.339104016,0.336750843,0.335336336
2253,0.337293762,0.335209362,0.335965478,0.338353743,0.335680817,0.336125645,0.338111826,0.337885655,0.336797732,0.335483092
2254,0.336708188,0.335126038,0.335640412,0.337747844,0.335034562,0.335944812,0.337430428,0.337032676,0.336602223,0.335189638
2255,0.336942326,0.335558014,0.337115908,0.337141158,0.334594807,0.335697744,0.33684296,0.336343082,0.33687145,0.335422123
2256,0.336306074,0.335263476,0.33676533,0.336310107,0.333940242,0.334884042,0.335684136,0.335209129,0.33637708,0.334993783
2257,0.334694158,0.334981603,0.335241707,0.33463963,0.333179681,0.333486222,0.33361948,0.33398871,0.335086352,0.333520423
2258,0.333647052,0.33416066,0.334005951,0.33344,0.332010884,0.33230786,0.332545552,0.333046087,0.333883698,0.332459779
2259,0.33239148,0.332550857,0.331980791,0.33251684,0.330945426,0.330561696,0.332106247,0.331970683,0.332064129,0.331110218
2260,0.331131294,0.331150939,0.330469974,0.331512754,0.329842335,0.329543231,0.330880498,0.330988501,0.330963659,0.330107173
2261,0.329961492,0.329692153,0.329012872,0.330437678,0.328580622,0.329245892,0.329249895,0.330380779,0.329913366,0.32932742
2262,0.328404539,0.327618262,0.328894896,0.329701003,0.326598808,0.328284332,0.328735479,0.329393819,0.329648573,0.329468707
2263,0.32717217,0.326348094,0.327656617,0.328986927,0.325366988,0.32723467,0.327525333,0.327758378,0.329826291,0.328207911
2264,0.326486668,0.326579108,0.32705212,0.327272306,0.324937385,0.326654522,0.327477571,0.326929665,0.329228787,0.327209836
2265,0.325131639,0.32670563,0.326801559,0.325599082,0.324059512,0.325719242,0.328128451,0.325894481,0.328779576,0.325973388
2266,0.323982696,0.326426105,0.32599799,0.324323398,0.324019607,0.324214708,0.327877341,0.324510319,0.327977379,0.324567213
2267,0.322717769,0.324744495,0.324714967,0.322910351,0.324053337,0.321877342,0.327248499,0.323997394,0.325629607,0.324218843
2268,0.320744184,0.322314435,0.322776625,0.322213252,0.322267053,0.319167699,0.325100967,0.322902722,0.323790232,0.324398589
2269,0.319237797,0.320171246,0.321126357,0.322602493,0.320747068,0.316927912,0.323495015,0.321920811,0.323163251,0.324081995
2270,0.317828371,0.318540581,0.319854414,0.322196116,0.31949148,0.315451009,0.32195243,0.321251453,0.321871647,0.323160519
2271,0.31696324,0.318630522,0.319848645,0.320311807,0.317795966,0.315666642,0.320299518,0.319967834,0.321002975,0.32148549
2272,0.316738849,0.319099674,0.319798741,0.318912098,0.316482227,0.316146356,0.319301928,0.319123906,0.320808912,0.319642458
2273,0.315789265,0.318587415,0.318724812,0.317097491,0.316160793,0.316088578,0.317841966,0.317943519,0.318815548,0.31861783
2274,0.315444884,0.318117243,0.317430032,0.314887642,0.316829042,0.315898095,0.316808766,0.316174677,0.31698382,0.316767455
2275,0.314760939,0.316754252,0.315806221,0.31447188,0.317087351,0.314860885,0.315549966,0.315019784,0.316067903,0.314837689
2276,0.313298186,0.314506142,0.314653589,0.313535777,0.31682035,0.314336129,0.314357202,0.314074098,0.314582114,0.314455863
2277,0.313309634,0.312692029,0.314339795,0.312016127,0.316543284,0.314347354,0.314334868,0.313340881,0.314126968,0.314054958
2278,0.312714191,0.311393079,0.313777854,0.31111683,0.314888551,0.313238749,0.313353878,0.312844075,0.313626529,0.31360627
2279,0.311031428,0.310385014,0.312430926,0.309984407,0.312436045,0.311927649,0.312529211,0.312122257,0.311984368,0.313738913
2280,0.310291524,0.309496582,0.31128869,0.310173639,0.311566974,0.311000646,0.312374865,0.31112542,0.311235567,0.312898131
2281,0.309784066,0.309593926,0.310371341,0.310649377,0.310973348,0.309999747,0.311481583,0.309530091,0.310211458,0.312028621
2282,0.308445386,0.309894519,0.309168216,0.310694615,0.309673231,0.309556564,0.311079958,0.308564673,0.308703053,0.311824209
2283,0.307468115,0.309046995,0.30901186,0.310359442,0.309171487,0.309004665,0.310533603,0.308354113,0.308464446,0.30997718
2284,0.306623821,0.308577395,0.310189686,0.309239606,0.308691958,0.308162101,0.309666743,0.307959615,0.308173617,0.308387958
2285,0.30579309,0.30829437,0.310212001,0.308670769,0.307660182,0.307201649,0.308402232,0.307498771,0.307806568,0.307512516
2286,0.304521463,0.307819465,0.310462372,0.308709841,0.306204589,0.305454463,0.306488896,0.307776674,0.308206465,0.306711205
2287,0.304081039,0.306817071,0.3094528,0.307519571,0.304787954,0.303915162,0.305012391,0.306834908,0.307296555,0.305145506
2288,0.304503035,0.306149657,0.306497951,0.305856698,0.30262972,0.302554277,0.302921334,0.304688973,0.305395424,0.303946173
2289,0.304146083,0.305249058,0.304619261,0.30438864,0.301027841,0.301258596,0.301402334,0.302862763,0.303947086,0.302694438
2290,0.303795187,0.304354194,0.302850312,0.301921908,0.299852896,0.299771592,0.300688667,0.300688954,0.301621544,0.300409048
2291,0.302745963,0.302730233,0.301079762,0.300226647,0.298378882,0.298589515,0.299284342,0.299297686,0.300085019,0.299255171
2292,0.300931942,0.300027116,0.299993334,0.299046798,0.296835137,0.297550185,0.297887787,0.298321459,0.299638415,0.299564794
2293,0.299754653,0.298546804,0.298663649,0.298005568,0.295602863,0.296706625,0.296727033,0.297476189,0.298593102,0.29910105
2294,0.298293718,0.296529215,0.296542558,0.297114924,0.294119678,0.296234737,0.294988948,0.297082165,0.297217193,0.298456168
2295,0.296817022,0.294820937,0.295324389,0.296016459,0.293058734,0.295433284,0.293295451,0.295995112,0.295948335,0.297281408
2296,0.296055837,0.294366143,0.294921595,0.295203572,0.292237925,0.294734301,0.291711999,0.29432347,0.294794742,0.295832047
2297,0.294053778,0.293736785,0.293541863,0.294444693,0.292340853,0.294091587,0.290533743,0.293651383,0.292838562,0.293761094
2298,0.291423305,0.29150158,0.292522348,0.292675757,0.292259383,0.292831191,0.289391295,0.292768511,0.29096939,0.292496054
2299,0.289853528,0.29050733,0.290793038,0.291740544,0.290584266,0.290256726,0.289686628,0.29153206,0.290472948,0.291333348
2300,0.287428207,0.289249133,0.288467664,0.290100117,0.289114828,0.287742877,0.289182703,0.290583766,0.290473584,0.290445758
2301,0.286197582,0.28762821,0.287136401,0.28819489,0.287893547,0.285392279,0.288346395,0.288823401,0.289034097,0.290250977
2302,0.286120653,0.287291859,0.286011601,0.286652795,0.285857059,0.283388321,0.28717544,0.287243213,0.287761388,0.288680159
2303,0.2852698,0.285522783,0.28552163,0.284638594,0.284390628,0.282013699,0.284821249,0.284995676,0.287370232,0.286586829
2304,0.284565792,0.283894111,0.285320414,0.284730117,0.283250455,0.281192299,0.284101618,0.282649772,0.285450015,0.285376464
2305,0.284426581,0.283359592,0.284741255,0.284791854,0.282386326,0.281161222,0.284864112,0.281255497,0.284997571,0.284870722
2306,0.28306476,0.281758035,0.284126487,0.283878041,0.282576461,0.280433312,0.284816336,0.280626334,0.285266093,0.284108396
2307,0.281977709,0.281046513,0.283657999,0.283270342,0.283093743,0.279950414,0.284822149,0.280793954,0.284422609,0.283274956
2308,0.283025214,0.280968781,0.283067167,0.281596362,0.283645654,0.279764148,0.284834516,0.281049295,0.284757865,0.28296121
2309,0.283100684,0.282279795,0.282489408,0.280583341,0.283602704,0.280179869,0.283185753,0.282238927,0.284377183,0.28190876
2310,0.28334454,0.283226424,0.282365903,0.280987461,0.283268303,0.280854617,0.281379274,0.28282873,0.28410401,0.281691087
2311,0.284841031,0.283197493,0.281606518,0.28221051,0.284386742,0.280912063,0.280693842,0.283318351,0.283978421,0.283165719
2312,0.283976373,0.284288964,0.280468882,0.283379741,0.28464167,0.281444063,0.280380633,0.284576011,0.282664402,0.283433108
2313,0.283636545,0.283724635,0.280415564,0.283397227,0.283901357,0.281134129,0.280160308,0.284950681,0.282013933,0.283134361
2314,0.284279729,0.282435747,0.280717947,0.283603553,0.283621649,0.281472884,0.279868179,0.284770539,0.28140913,0.2844646
2315,0.284102643,0.282102329,0.281687476,0.283301535,0.283076854,0.283960333,0.281323963,0.284829891,0.281623385,0.285160251
2316,0.285130517,0.282040289,0.282996327,0.282273861,0.282471594,0.286251917,0.282908415,0.284795827,0.282369846,0.284490484
2317,0.285085483,0.282822117,0.283569991,0.283155561,0.28303951,0.287516143,0.283781837,0.284184216,0.283464635,0.285705431
2318,0.285142685,0.284177892,0.284694634,0.284055895,0.285890173,0.288931911,0.285995463,0.284592654,0.285421191,0.286422475
2319,0.286193767,0.284871531,0.285538012,0.284485328,0.287545911,0.289222688,0.286984543,0.285703647,0.286408862,0.285942015
2320,0.286299142,0.285474716,0.285937317,0.286883048,0.288522755,0.288147438,0.286917141,0.286358553,0.288063466,0.286947862
2321,0.287005269,0.285159008,0.287113745,0.287475908,0.290324683,0.287424178,0.287684236,0.288145585,0.289388981,0.287789671
2322,0.28825973,0.28412231,0.287766657,0.288381337,0.29002011,0.286247317,0.2890839,0.28991955,0.289284229,0.288147338
2323,0.289231566,0.285635723,0.287974611,0.290159891,0.289307437,0.285585451,0.290563703,0.290015956,0.289827145,0.288692026
2324,0.289063815,0.287109389,0.28888776,0.289509642,0.289116435,0.286403799,0.290997115,0.290548418,0.289286343,0.289094324
2325,0.289853481,0.287587614,0.289374737,0.290004826,0.289006261,0.286949149,0.290949983,0.290093554,0.288521382,0.289144396
2326,0.291655775,0.289425833,0.28975637,0.289296755,0.289572912,0.286871215,0.290469419,0.287720582,0.289482341,0.28960716
2327,0.291372581,0.29105693,0.28973953,0.288163642,0.289720899,0.285828309,0.288927218,0.286988212,0.289470008,0.290146218
2328,0.291754623,0.291248169,0.288601874,0.288306728,0.289461949,0.285044731,0.287937441,0.287494356,0.288969974,0.290882939
2329,0.292292834,0.29126537,0.289127974,0.287923338,0.288894121,0.28550695,0.287869711,0.28834307,0.289445108,0.291405897
2330,0.291531677,0.290888755,0.289882129,0.289136839,0.288703218,0.285693211,0.287906328,0.291338725,0.288434616,0.290351321
2331,0.290496561,0.28841916,0.289020524,0.289783998,0.288296793,0.286400664,0.288378542,0.293127431,0.287156482,0.290443928
2332,0.289396379,0.286039655,0.289181387,0.288873201,0.287975655,0.286441236,0.288978383,0.291165624,0.287312761,0.291031886
2333,0.289415472,0.283726475,0.289409134,0.288597202,0.288726763,0.28562292,0.288751442,0.289652424,0.286718451,0.290346638
2334,0.288527548,0.281836265,0.287479805,0.287295749,0.288155068,0.285335317,0.288059591,0.288336112,0.285592847,0.290102442
2335,0.287387817,0.281897265,0.286184639,0.286485253,0.287034119,0.284770957,0.287472109,0.285804178,0.284515989,0.289088171
2336,0.286831827,0.281942076,0.285745077,0.286313542,0.286070306,0.28397264,0.28553573,0.284932802,0.283643646,0.287742989
2337,0.284838585,0.282307203,0.284175799,0.284886293,0.28579655,0.282744226,0.283481109,0.284424854,0.282956222,0.287429099
2338,0.28159599,0.281654072,0.28323753,0.284529273,0.285740935,0.281896898,0.282605539,0.282666446,0.282826718,0.286781431
2339,0.279853222,0.279202599,0.28226508,0.282982776,0.284569066,0.28096898,0.279590106,0.282411328,0.283386369,0.285107627
2340,0.279734967,0.277931724,0.281155124,0.280360572,0.28386411,0.279511502,0.277682586,0.282381229,0.281060182,0.282921333
2341,0.278600446,0.277658493,0.279619531,0.27845213,0.281401268,0.278777053,0.278330935,0.282218922,0.277425294,0.280501378
2342,0.277801856,0.276707553,0.27805418,0.276860074,0.27949237,0.2778326,0.277684128,0.282204733,0.275705299,0.278808491
2343,0.278352823,0.276098719,0.276542121,0.274818814,0.277517371,0.276064589,0.27684848,0.282317995,0.273674736,0.27792199
2344,0.277762219,0.275911912,0.276086637,0.274278591,0.276594239,0.27578212,0.276572767,0.281793845,0.273000708,0.277281955
2345,0.275999743,0.275001746,0.275723426,0.274972906,0.276404281,0.276546937,0.275137997,0.281524619,0.275626488,0.277661249
